id	level	name	description	desc_add1	desc_add2
5087	1	Berserk	none	none	none
5087	2	Berserk	none	none	none
5088	1	Signal	none	none	none
5089	1	Representation - Enter the Sailren Nest Quest	none	none	none
5090	1	Sailren Production	none	none	none
5091	1	Sailren Production 2	none	none	none
5092	1	Antharas Terror	Временно преодолеть страх.	none	none
5093	1	Antharas Meteor	none	none	none
5094	1	Antharas Subordinate Suicide 	none	none	none
5095	1	Antharas Subordinate Melee Attack	none	none	none
5096	1	Antharas Subordinate Remote Attack	none	none	none
5097	1	Antharas Subordinate Suicide (Narrow Range)	none	none	none
5098	1	Capture Penalty	none	none	none
5098	2	Capture Penalty	none	none	none
5099	1	Cancel Capture A	none	none	none
5100	1	Cancel Capture B	none	none	none
5101	1	Cancel Capture C	none	none	none
5102	1	Cancel All Capture	none	none	none
5103	1	Production - Clan / Transfer	none	none	none
5104	1	Battle Force	Доставить энергию члену группы. Увеличивает физическую атаку.	none	none
5104	2	Battle Force	Доставить энергию члену группы. Увеличивает физическую атаку.	none	none
5104	3	Battle Force	Доставить энергию члену группы. Увеличивает физическую атаку.	none	none
5105	1	Spell Force	Доставить энергию члену группы. Увеличивает магическую атаку.	none	none
5105	2	Spell Force	Доставить энергию члену группы. Увеличивает магическую атаку.	none	none
5105	3	Spell Force	Доставить энергию члену группы. Увеличивает магическую атаку.	none	none
5106	1	Capture A State	none	none	none
5106	2	Capture A State	none	none	none
5106	3	Capture A State	none	none	none
5106	4	Capture A State	none	none	none
5107	1	Capture B State	none	none	none
5107	2	Capture B State	none	none	none
5107	3	Capture B State	none	none	none
5107	4	Capture B State	none	none	none
5108	1	Capture C State	none	none	none
5108	2	Capture C State	none	none	none
5108	3	Capture C State	none	none	none
5108	4	Capture C State	none	none	none
5109	1	Production - Clan Gate	none	none	none
5112	1	Shock	Временно обездвиживает цель и вводит ее в состояние шока.	none	none
5112	2	Shock	Временно обездвиживает цель и вводит ее в состояние шока.	none	none
5112	3	Shock	Временно обездвиживает цель и вводит ее в состояние шока.	none	none
5112	4	Shock	Временно обездвиживает цель и вводит ее в состояние шока.	none	none
5112	5	Shock	Временно обездвиживает цель и вводит ее в состояние шока.	none	none
5112	6	Shock	Временно обездвиживает цель и вводит ее в состояние шока.	none	none
5112	7	Shock	Временно обездвиживает цель и вводит ее в состояние шока.	none	none
5112	8	Shock	Временно обездвиживает цель и вводит ее в состояние шока.	none	none
5112	9	Shock	Временно обездвиживает цель и вводит ее в состояние шока.	none	none
5112	10	Shock	Временно обездвиживает цель и вводит ее в состояние шока.	none	none
5112	11	Shock	Временно обездвиживает цель и вводит ее в состояние шока.	none	none
5112	12	Shock	Временно обездвиживает цель и вводит ее в состояние шока.	none	none
5113	1	Castle Self AE Dispell Buff	none	none	none
5113	2	Castle Self AE Dispell Buff	none	none	none
5113	3	Castle Self AE Dispell Buff	none	none	none
5113	4	Castle Self AE Dispell Buff	none	none	none
5113	5	Castle Self AE Dispell Buff	none	none	none
5113	6	Castle Self AE Dispell Buff	none	none	none
5113	7	Castle Self AE Dispell Buff	none	none	none
5113	8	Castle Self AE Dispell Buff	none	none	none
5113	9	Castle Self AE Dispell Buff	none	none	none
5113	10	Castle Self AE Dispell Buff	none	none	none
5113	11	Castle Self AE Dispell Buff	none	none	none
5113	12	Castle Self AE Dispell Buff	none	none	none
5114	1	Hold	Временное обездвиживание.	none	none
5114	2	Hold	Временное обездвиживание.	none	none
5114	3	Hold	Временное обездвиживание.	none	none
5114	4	Hold	Временное обездвиживание.	none	none
5114	5	Hold	Временное обездвиживание.	none	none
5114	6	Hold	Временное обездвиживание.	none	none
5114	7	Hold	Временное обездвиживание.	none	none
5114	8	Hold	Временное обездвиживание.	none	none
5114	9	Hold	Временное обездвиживание.	none	none
5114	10	Hold	Временное обездвиживание.	none	none
5114	11	Hold	Временное обездвиживание.	none	none
5114	12	Hold	Временное обездвиживание.	none	none
5115	1	Cubic Hate	none	none	none
5115	2	Cubic Hate	none	none	none
5115	3	Cubic Hate	none	none	none
5115	4	Cubic Hate	none	none	none
5116	1	Hold	Временное обездвиживание.	none	none
5116	2	Hold	Временное обездвиживание.	none	none
5116	3	Hold	Временное обездвиживание.	none	none
5116	4	Hold	Временное обездвиживание.	none	none
5117	1	Stun	Временно обездвиживает цель и вводит ее в состояние шока.	none	none
5118	1	Cancel Sailren Use	none	none	none
5119	1	Bleed	none	none	none
7033	1	Test Flame Strike	none	none	none
7034	1	Test Aqua Splash	none	none	none
5110	1	Cannon Fodder	Бомбардирует неприятеля, снены и двери. Требует 4 Flash Gunpowder.	none	none
5111	1	Big Bang	Бомбардирует неприятеля, снены и двери. Требует 5 Flash Gunpowder.	none	none
5120	1	Shock	Временно обездвиживает цель и вводит ее в состояние шока.	none	none
5121	1	Production - Corpse Revival	none	none	none
5122	1	Sailren Use Might	none	none	none
5123	1	Maximum Defense	Временно увеличивает физическую/магическую защиту и защиту щитом.	none	none
5124	1	Anti-Music	none	none	none
5125	1	Maximum Resist Status	Увеличивает сопротивление ко всем дебаффам.	none	none
5126	1	Maximum Recovery	Увеличивает восстановление НР и СР.	none	none
5127	1	Recover Force	Увеличивает физическую атаку и увеличивает на 1 каждые 5 секунд.	none	none
5128	1	Maximum Archery	Увеличивает способность стрельбы из лука.	none	none
5129	1	Smokescreen	Увеличение уклонения и умения убивать.	none	none
5130	1	Volcano	none	none	none
5131	1	Tsunami	none	none	none
5132	1	Cyclone	none	none	none
5133	1	Gehenna	none	none	none
5134	1	Anti-Summoning Field	none	none	none
5135	1	Slash	none	none	none
5136	1	Spin Slash	none	none	none
5137	1	Hold of King	none	none	none
5138	1	Whiplash	none	none	none
5139	1	Tidal Wave	none	none	none
5140	1	Force Curse	none	none	none
5141	1	Dicing Death	none	none	none
5142	1	Corpse Kaboom	none	none	none
5143	1	Sailren Use Blow	none	none	none
5144	1	Mirage	none	none	none
7035	1	Display - Swoop Cannon	Воздушная атака наносит урон цели во внешнем замке.	none	none
7036	1	Display - Valakas	Valakas Use Skill	none	none
7037	1	Display - Tyrannosaurus Capture	Tyrannosaurus Use Skill	none	none
5145	1	Day of Doom	Уменьшение физической атаки, физической защиты, скорости, процента восстановления НР, тип магической защиты и увеличивает потребление МР. Мешает получать баффы.	none	none
5146	1	Heal	none	none	none
5146	2	Heal	none	none	none
5146	3	Heal	none	none	none
5146	4	Heal	none	none	none
5146	5	Heal	none	none	none
5146	6	Heal	none	none	none
5146	7	Heal	none	none	none
5146	8	Heal	none	none	none
5146	9	Heal	none	none	none
5146	10	Heal	none	none	none
5147	1	Blessed Body	Активно: Временное увеличение НР.	none	none
5147	2	Blessed Body	Активно: Временное увеличение НР.	none	none
5147	3	Blessed Body	Активно: Временное увеличение НР.	none	none
5147	4	Blessed Body	Активно: Временное увеличение НР.	none	none
5147	5	Blessed Body	Активно: Временное увеличение НР.	none	none
5147	6	Blessed Body	Активно: Временное увеличение НР.	none	none
5147	7	Blessed Body	Активно: Временное увеличение НР.	none	none
5147	8	Blessed Body	Активно: Временное увеличение НР.	none	none
5147	9	Blessed Body	Активно: Временное увеличение НР.	none	none
5147	10	Blessed Body	Активно: Временное увеличение НР.	none	none
5148	1	Prayer	Активно: Временно увеличивает эффект магии регенерации НР.	none	none
5148	2	Prayer	Активно: Временно увеличивает эффект магии регенерации НР.	none	none
5148	3	Prayer	Активно: Временно увеличивает эффект магии регенерации НР.	none	none
5148	4	Prayer	Активно: Временно увеличивает эффект магии регенерации НР.	none	none
5148	5	Prayer	Активно: Временно увеличивает эффект магии регенерации НР.	none	none
5148	6	Prayer	Активно: Временно увеличивает эффект магии регенерации НР.	none	none
5148	7	Prayer	Активно: Временно увеличивает эффект магии регенерации НР.	none	none
5148	8	Prayer	Активно: Временно увеличивает эффект магии регенерации НР.	none	none
5148	9	Prayer	Активно: Временно увеличивает эффект магии регенерации НР.	none	none
5148	10	Prayer	Активно: Временно увеличивает эффект магии регенерации НР.	none	none
5149	1	Recharge	Активно: Восстановление МР. Сила: 33.	none	none
5149	2	Recharge	Активно: Восстановление МР. Сила: 35.	none	none
5149	3	Recharge	Активно: Восстановление МР. Сила: 38.	none	none
5149	4	Recharge	Активно: Восстановление МР. Сила: 40.	none	none
5149	5	Recharge	Активно: Восстановление МР. Сила: 43.	none	none
5149	6	Recharge	Активно: Восстановление МР. Сила: 45.	none	none
5149	7	Recharge	Активно: Восстановление МР. Сила: 48.	none	none
5149	8	Recharge	Активно: Восстановление МР. Сила: 50.	none	none
5149	9	Recharge	Активно: Восстановление МР. Сила: 52.	none	none
5149	10	Recharge	Активно: Восстановление МР. Сила: 55.	none	none
5150	1	Blessed Soul	Активно: Увеличивает максимум МР на 16 временно.	none	none
5150	2	Blessed Soul	Активно: Увеличивает максимум МР на 32 временно.	none	none
5150	3	Blessed Soul	Активно: Увеличивает максимум МР на 48 временно.	none	none
5150	4	Blessed Soul	Активно: Увеличивает максимум МР на 68 временно.	none	none
5150	5	Blessed Soul	Активно: Увеличивает максимум МР на 80 временно.	none	none
5150	6	Blessed Soul	Активно: Увеличивает максимум МР на 96 временно.	none	none
5150	7	Blessed Soul	Активно: Увеличивает максимум МР на 112 временно.	none	none
5150	8	Blessed Soul	Активно: Увеличивает максимум МР на 128 временно.	none	none
5150	9	Blessed Soul	Активно: Увеличивает максимум МР на 144 временно.	none	none
5150	10	Blessed Soul	Активно: Увеличивает максимум МР на 160 временно.	none	none
5151	1	Mana Gain	Активно: Увеличивает процент восстановления перезарядки МР.	none	none
5151	2	Mana Gain	Активно: Увеличивает процент восстановления перезарядки МР.	none	none
5151	3	Mana Gain	Активно: Увеличивает процент восстановления перезарядки МР.	none	none
5151	4	Mana Gain	Активно: Увеличивает процент восстановления перезарядки МР.	none	none
5151	5	Mana Gain	Активно: Увеличивает процент восстановления перезарядки МР.	none	none
5151	6	Mana Gain	Активно: Увеличивает процент восстановления перезарядки МР.	none	none
5151	7	Mana Gain	Активно: Увеличивает процент восстановления перезарядки МР.	none	none
5151	8	Mana Gain	Активно: Увеличивает процент восстановления перезарядки МР.	none	none
5151	9	Mana Gain	Активно: Увеличивает процент восстановления перезарядки МР.	none	none
5151	10	Mana Gain	Активно: Увеличивает процент восстановления перезарядки МР.	none	none
5152	1	Ritual	Активно: Восстанавливает CP. Сила: 264.	none	none
5152	2	Ritual	Активно: Восстанавливает CP. Сила: 289.	none	none
5152	3	Ritual	Активно: Восстанавливает CP. Сила: 313.	none	none
5152	4	Ritual	Активно: Восстанавливает CP. Сила: 337.	none	none
5152	5	Ritual	Активно: Восстанавливает CP. Сила: 361.	none	none
5152	6	Ritual	Активно: Восстанавливает CP. Сила: 384.	none	none
5152	7	Ritual	Активно: Восстанавливает CP. Сила: 406.	none	none
5152	8	Ritual	Активно: Восстанавливает CP. Сила: 427.	none	none
5152	9	Ritual	Активно: Восстанавливает CP. Сила: 446.	none	none
5152	10	Ritual	Активно: Восстанавливает CP. Сила: 473.	none	none
5153	1	Cheer	Активно: Увеличивает максимум CP by 24 временно.	none	none
5153	2	Cheer	Активно: Увеличивает максимум CP by 48 временно.	none	none
5153	3	Cheer	Активно: Увеличивает максимум CP by 72 временно.	none	none
5153	4	Cheer	Активно: Увеличивает максимум CP by 96 временно.	none	none
5153	5	Cheer	Активно: Увеличивает максимум CP by 120 временно.	none	none
5153	6	Cheer	Активно: Увеличивает максимум CP by 144 временно.	none	none
5153	7	Cheer	Активно: Увеличивает максимум CP by 168 временно.	none	none
5153	8	Cheer	Активно: Увеличивает максимум CP by 192 временно.	none	none
5153	9	Cheer	Активно: Увеличивает максимум CP by 216 временно.	none	none
5153	10	Cheer	Активно: Увеличивает максимум CP by 240 временно.	none	none
5154	1	Might	Активно: Увеличивает физическую атаку временно.	none	none
5154	2	Might	Активно: Увеличивает физическую атаку временно.	none	none
5154	3	Might	Активно: Увеличивает физическую атаку временно.	none	none
5154	4	Might	Активно: Увеличивает физическую атаку временно.	none	none
5154	5	Might	Активно: Увеличивает физическую атаку временно.	none	none
5154	6	Might	Активно: Увеличивает физическую атаку временно.	none	none
5154	7	Might	Активно: Увеличивает физическую атаку временно.	none	none
5154	8	Might	Активно: Увеличивает физическую атаку временно.	none	none
5154	9	Might	Активно: Увеличивает физическую атаку временно.	none	none
5154	10	Might	Активно: Увеличивает физическую атаку временно.	none	none
5156	1	Empower	Активно: Увеличивает магическую атаку временно.	none	none
5156	2	Empower	Активно: Увеличивает магическую атаку временно.	none	none
5156	3	Empower	Активно: Увеличивает магическую атаку временно.	none	none
5156	4	Empower	Активно: Увеличивает магическую атаку временно.	none	none
5156	5	Empower	Активно: Увеличивает магическую атаку временно.	none	none
5156	6	Empower	Активно: Увеличивает магическую атаку временно.	none	none
5156	7	Empower	Активно: Увеличивает магическую атаку временно.	none	none
5156	8	Empower	Активно: Увеличивает магическую атаку временно.	none	none
5156	9	Empower	Активно: Увеличивает магическую атаку временно.	none	none
5156	10	Empower	Активно: Увеличивает магическую атаку временно.	none	none
5157	1	Duel Might	Активно: Увеличивает в ПвП физическую атаку временно.	none	none
5157	2	Duel Might	Активно: Увеличивает в ПвП физическую атаку временно.	none	none
5157	3	Duel Might	Активно: Увеличивает в ПвП физическую атаку временно.	none	none
5157	4	Duel Might	Активно: Увеличивает в ПвП физическую атаку временно.	none	none
5157	5	Duel Might	Активно: Увеличивает в ПвП физическую атаку временно.	none	none
5157	6	Duel Might	Активно: Увеличивает в ПвП физическую атаку временно.	none	none
5157	7	Duel Might	Активно: Увеличивает в ПвП физическую атаку временно.	none	none
5157	8	Duel Might	Активно: Увеличивает в ПвП физическую атаку временно.	none	none
5157	9	Duel Might	Активно: Увеличивает в ПвП физическую атаку временно.	none	none
5157	10	Duel Might	Активно: Увеличивает в ПвП физическую атаку временно.	none	none
5158	1	Shield	Активно: Увеличивает защиту временно.	none	none
5158	2	Shield	Активно: Увеличивает защиту временно.	none	none
5158	3	Shield	Активно: Увеличивает защиту временно.	none	none
5158	4	Shield	Активно: Увеличивает защиту временно.	none	none
5158	5	Shield	Активно: Увеличивает защиту временно.	none	none
5158	6	Shield	Активно: Увеличивает защиту временно.	none	none
5158	7	Shield	Активно: Увеличивает защиту временно.	none	none
5158	8	Shield	Активно: Увеличивает защиту временно.	none	none
5158	9	Shield	Активно: Увеличивает защиту временно.	none	none
5158	10	Shield	Активно: Увеличивает защиту временно.	none	none
5159	1	Magic Barrier	Активно: Увеличивает магическую защиту временно.	none	none
5159	2	Magic Barrier	Активно: Увеличивает магическую защиту временно.	none	none
5159	3	Magic Barrier	Активно: Увеличивает магическую защиту временно.	none	none
5159	4	Magic Barrier	Активно: Увеличивает магическую защиту временно.	none	none
5159	5	Magic Barrier	Активно: Увеличивает магическую защиту временно.	none	none
5159	6	Magic Barrier	Активно: Увеличивает магическую защиту временно.	none	none
5159	7	Magic Barrier	Активно: Увеличивает магическую защиту временно.	none	none
5159	8	Magic Barrier	Активно: Увеличивает магическую защиту временно.	none	none
5159	9	Magic Barrier	Активно: Увеличивает магическую защиту временно.	none	none
5159	10	Magic Barrier	Активно: Увеличивает магическую защиту временно.	none	none
5160	1	Duel Weakness	Активно: Уменьшает физическую атаку вашему оппоненту в ПвП временно.	none	none
5160	2	Duel Weakness	Активно: Уменьшает физическую атаку вашему оппоненту в ПвП временно.	none	none
5160	3	Duel Weakness	Активно: Уменьшает физическую атаку вашему оппоненту в ПвП временно.	none	none
5160	4	Duel Weakness	Активно: Уменьшает физическую атаку вашему оппоненту в ПвП временно.	none	none
5160	5	Duel Weakness	Активно: Уменьшает физическую атаку вашему оппоненту в ПвП временно.	none	none
5160	6	Duel Weakness	Активно: Уменьшает физическую атаку вашему оппоненту в ПвП временно.	none	none
5160	7	Duel Weakness	Активно: Уменьшает физическую атаку вашему оппоненту в ПвП временно.	none	none
5160	8	Duel Weakness	Активно: Уменьшает физическую атаку вашему оппоненту в ПвП временно.	none	none
5160	9	Duel Weakness	Активно: Уменьшает физическую атаку вашему оппоненту в ПвП временно.	none	none
5160	10	Duel Weakness	Активно: Уменьшает физическую атаку вашему оппоненту в ПвП временно.	none	none
5161	1	Agility	Активно: Улучшает уклонение временно.	none	none
5161	2	Agility	Активно: Улучшает уклонение временно.	none	none
5161	3	Agility	Активно: Улучшает уклонение временно.	none	none
5161	4	Agility	Активно: Улучшает уклонение временно.	none	none
5161	5	Agility	Активно: Улучшает уклонение временно.	none	none
5161	6	Agility	Активно: Улучшает уклонение временно.	none	none
5161	7	Agility	Активно: Улучшает уклонение временно.	none	none
5161	8	Agility	Активно: Улучшает уклонение временно.	none	none
5161	9	Agility	Активно: Улучшает уклонение временно.	none	none
5161	10	Agility	Активно: Улучшает уклонение временно.	none	none
5162	1	Guidance	Активно: Временно увеличивает точность.	none	none
5162	2	Guidance	Активно: Временно увеличивает точность.	none	none
5162	3	Guidance	Активно: Временно увеличивает точность.	none	none
5162	4	Guidance	Активно: Временно увеличивает точность.	none	none
5162	5	Guidance	Активно: Временно увеличивает точность.	none	none
5162	6	Guidance	Активно: Временно увеличивает точность.	none	none
5162	7	Guidance	Активно: Временно увеличивает точность.	none	none
5162	8	Guidance	Активно: Временно увеличивает точность.	none	none
5162	9	Guidance	Активно: Временно увеличивает точность.	none	none
5162	10	Guidance	Активно: Временно увеличивает точность.	none	none
5163	1	Focus	Активно: Увеличивает шанс критической атаки временно.	none	none
5163	2	Focus	Активно: Увеличивает шанс критической атаки временно.	none	none
5163	3	Focus	Активно: Увеличивает шанс критической атаки временно.	none	none
5163	4	Focus	Активно: Увеличивает шанс критической атаки временно.	none	none
5163	5	Focus	Активно: Увеличивает шанс критической атаки временно.	none	none
5163	6	Focus	Активно: Увеличивает шанс критической атаки временно.	none	none
5163	7	Focus	Активно: Увеличивает шанс критической атаки временно.	none	none
5163	8	Focus	Активно: Увеличивает шанс критической атаки временно.	none	none
5163	9	Focus	Активно: Увеличивает шанс критической атаки временно.	none	none
5163	10	Focus	Активно: Увеличивает шанс критической атаки временно.	none	none
5164	1	Wild Magic	Активно: Увеличивает шанс критической атаки магической атаки временно.	none	none
5164	2	Wild Magic	Активно: Увеличивает шанс критической атаки магической атаки временно.	none	none
5164	3	Wild Magic	Активно: Увеличивает шанс критической атаки магической атаки временно.	none	none
5164	4	Wild Magic	Активно: Увеличивает шанс критической атаки магической атаки временно.	none	none
5164	5	Wild Magic	Активно: Увеличивает шанс критической атаки магической атаки временно.	none	none
5164	6	Wild Magic	Активно: Увеличивает шанс критической атаки магической атаки временно.	none	none
5164	7	Wild Magic	Активно: Увеличивает шанс критической атаки магической атаки временно.	none	none
5164	8	Wild Magic	Активно: Увеличивает шанс критической атаки магической атаки временно.	none	none
5164	9	Wild Magic	Активно: Увеличивает шанс критической атаки магической атаки временно.	none	none
5164	10	Wild Magic	Активно: Увеличивает шанс критической атаки магической атаки временно.	none	none
5165	1	Charm	Активно: Уменьшает желание цели атаковать. Сила: 219.	none	none
5165	2	Charm	Активно: Уменьшает желание цели атаковать. Сила: 234.	none	none
5165	3	Charm	Активно: Уменьшает желание цели атаковать. Сила: 248.	none	none
5165	4	Charm	Активно: Уменьшает желание цели атаковать. Сила: 262.	none	none
5165	5	Charm	Активно: Уменьшает желание цели атаковать. Сила: 275.	none	none
5165	6	Charm	Активно: Уменьшает желание цели атаковать. Сила: 287.	none	none
5165	7	Charm	Активно: Уменьшает желание цели атаковать. Сила: 299.	none	none
5165	8	Charm	Активно: Уменьшает желание цели атаковать. Сила: 309.	none	none
5165	9	Charm	Активно: Уменьшает желание цели атаковать. Сила: 318.	none	none
5165	10	Charm	Активно: Уменьшает желание цели атаковать. Сила: 330.	none	none
5166	1	Slow	Активно: Временно снижает скорость передвижения цели. Эффект 3.	none	none
5166	2	Slow	Активно: Временно снижает скорость передвижения цели. Эффект 3.	none	none
5166	3	Slow	Активно: Временно снижает скорость передвижения цели. Эффект 3.	none	none
5166	4	Slow	Активно: Временно снижает скорость передвижения цели. Эффект 3.	none	none
5166	5	Slow	Активно: Временно снижает скорость передвижения цели. Эффект 3.	none	none
5166	6	Slow	Активно: Временно снижает скорость передвижения цели. Эффект 3.	none	none
5166	7	Slow	Активно: Временно снижает скорость передвижения цели. Эффект 3.	none	none
5166	8	Slow	Активно: Временно снижает скорость передвижения цели. Эффект 3.	none	none
5166	9	Slow	Активно: Временно снижает скорость передвижения цели. Эффект 3.	none	none
5166	10	Slow	Активно: Временно снижает скорость передвижения цели. Эффект 3.	none	none
5167	1	Winter	Активно: Временно снижает скорость атаки цели. Эффект 3.	none	none
5167	2	Winter	Активно: Временно снижает скорость атаки цели. Эффект 3.	none	none
5167	3	Winter	Активно: Временно снижает скорость атаки цели. Эффект 3.	none	none
5167	4	Winter	Активно: Временно снижает скорость атаки цели. Эффект 3.	none	none
5167	5	Winter	Активно: Временно снижает скорость атаки цели. Эффект 3.	none	none
5167	6	Winter	Активно: Временно снижает скорость атаки цели. Эффект 3.	none	none
5167	7	Winter	Активно: Временно снижает скорость атаки цели. Эффект 3.	none	none
5167	8	Winter	Активно: Временно снижает скорость атаки цели. Эффект 3.	none	none
5167	9	Winter	Активно: Временно снижает скорость атаки цели. Эффект 3.	none	none
5167	10	Winter	Активно: Временно снижает скорость атаки цели. Эффект 3.	none	none
5168	1	Stun	Активно: Моментально отправляет цель в состояние шока.	none	none
5168	2	Stun	Активно: Моментально отправляет цель в состояние шока.	none	none
5168	3	Stun	Активно: Моментально отправляет цель в состояние шока.	none	none
5168	4	Stun	Активно: Моментально отправляет цель в состояние шока.	none	none
5168	5	Stun	Активно: Моментально отправляет цель в состояние шока.	none	none
5168	6	Stun	Активно: Моментально отправляет цель в состояние шока.	none	none
5168	7	Stun	Активно: Моментально отправляет цель в состояние шока.	none	none
5168	8	Stun	Активно: Моментально отправляет цель в состояние шока.	none	none
5168	9	Stun	Активно: Моментально отправляет цель в состояние шока.	none	none
5168	10	Stun	Активно: Моментально отправляет цель в состояние шока.	none	none
5169	1	Hold	Активно: Временно удерживает объект. Дополнительные удерживающие атаки не могут быть применены, пока активно это.	none	none
5169	2	Hold	Активно: Временно удерживает объект. Дополнительные удерживающие атаки не могут быть применены, пока активно это.	none	none
5169	3	Hold	Активно: Временно удерживает объект. Дополнительные удерживающие атаки не могут быть применены, пока активно это.	none	none
5169	4	Hold	Активно: Временно удерживает объект. Дополнительные удерживающие атаки не могут быть применены, пока активно это.	none	none
5169	5	Hold	Активно: Временно удерживает объект. Дополнительные удерживающие атаки не могут быть применены, пока активно это.	none	none
5169	6	Hold	Активно: Временно удерживает объект. Дополнительные удерживающие атаки не могут быть применены, пока активно это.	none	none
5169	7	Hold	Активно: Временно удерживает объект. Дополнительные удерживающие атаки не могут быть применены, пока активно это.	none	none
5169	8	Hold	Активно: Временно удерживает объект. Дополнительные удерживающие атаки не могут быть применены, пока активно это.	none	none
5169	9	Hold	Активно: Временно удерживает объект. Дополнительные удерживающие атаки не могут быть применены, пока активно это.	none	none
5169	10	Hold	Активно: Временно удерживает объект. Дополнительные удерживающие атаки не могут быть применены, пока активно это.	none	none
5170	1	Sleep	Активно: Отправляет цель в состояние сна.	none	none
5170	2	Sleep	Активно: Отправляет цель в состояние сна.	none	none
5170	3	Sleep	Активно: Отправляет цель в состояние сна.	none	none
5170	4	Sleep	Активно: Отправляет цель в состояние сна.	none	none
5170	5	Sleep	Активно: Отправляет цель в состояние сна.	none	none
5170	6	Sleep	Активно: Отправляет цель в состояние сна.	none	none
5170	7	Sleep	Активно: Отправляет цель в состояние сна.	none	none
5170	8	Sleep	Активно: Отправляет цель в состояние сна.	none	none
5170	9	Sleep	Активно: Отправляет цель в состояние сна.	none	none
5170	10	Sleep	Активно: Отправляет цель в состояние сна.	none	none
5171	1	Paralyze	Активно: Временно обездвиживает цель.	none	none
5171	2	Paralyze	Активно: Временно обездвиживает цель.	none	none
5171	3	Paralyze	Активно: Временно обездвиживает цель.	none	none
5171	4	Paralyze	Активно: Временно обездвиживает цель.	none	none
5171	5	Paralyze	Активно: Временно обездвиживает цель.	none	none
5171	6	Paralyze	Активно: Временно обездвиживает цель.	none	none
5171	7	Paralyze	Активно: Временно обездвиживает цель.	none	none
5171	8	Paralyze	Активно: Временно обездвиживает цель.	none	none
5171	9	Paralyze	Активно: Временно обездвиживает цель.	none	none
5171	10	Paralyze	Активно: Временно обездвиживает цель.	none	none
5172	1	Medusa	Активно: Цель временно каменеет.	none	none
5172	2	Medusa	Активно: Цель временно каменеет.	none	none
5172	3	Medusa	Активно: Цель временно каменеет.	none	none
5172	4	Medusa	Активно: Цель временно каменеет.	none	none
5172	5	Medusa	Активно: Цель временно каменеет.	none	none
5172	6	Medusa	Активно: Цель временно каменеет.	none	none
5172	7	Medusa	Активно: Цель временно каменеет.	none	none
5172	8	Medusa	Активно: Цель временно каменеет.	none	none
5172	9	Medusa	Активно: Цель временно каменеет.	none	none
5172	10	Medusa	Активно: Цель временно каменеет.	none	none
5173	1	Fear	Активно: Цель от страха убегает.	none	none
5173	2	Fear	Активно: Цель от страха убегает.	none	none
5173	3	Fear	Активно: Цель от страха убегает.	none	none
5173	4	Fear	Активно: Цель от страха убегает.	none	none
5173	5	Fear	Активно: Цель от страха убегает.	none	none
5173	6	Fear	Активно: Цель от страха убегает.	none	none
5173	7	Fear	Активно: Цель от страха убегает.	none	none
5173	8	Fear	Активно: Цель от страха убегает.	none	none
5173	9	Fear	Активно: Цель от страха убегает.	none	none
5173	10	Fear	Активно: Цель от страха убегает.	none	none
5174	1	Poison	Активно: Временно отравляет цель. Эффект 5.	none	none
5174	2	Poison	Активно: Временно отравляет цель. Эффект 5.	none	none
5174	3	Poison	Активно: Временно отравляет цель. Эффект 6.	none	none
5174	4	Poison	Активно: Временно отравляет цель. Эффект 6.	none	none
5174	5	Poison	Активно: Временно отравляет цель. Эффект 6.	none	none
5174	6	Poison	Активно: Временно отравляет цель. Эффект 7.	none	none
5174	7	Poison	Активно: Временно отравляет цель. Эффект 7.	none	none
5174	8	Poison	Активно: Временно отравляет цель. Эффект 7.	none	none
5174	9	Poison	Активно: Временно отравляет цель. Эффект 8.	none	none
5174	10	Poison	Активно: Временно отравляет цель. Эффект 8.	none	none
5175	1	Bleed	Активно: Наносит кровоточащую рану цели. Эффект 5.	none	none
5175	2	Bleed	Активно: Наносит кровоточащую рану цели. Эффект 5.	none	none
5175	3	Bleed	Активно: Наносит кровоточащую рану цели. Эффект 6.	none	none
5175	4	Bleed	Активно: Наносит кровоточащую рану цели. Эффект 6.	none	none
5175	5	Bleed	Активно: Наносит кровоточащую рану цели. Эффект 6.	none	none
5175	6	Bleed	Активно: Наносит кровоточащую рану цели. Эффект 7.	none	none
5175	7	Bleed	Активно: Наносит кровоточащую рану цели. Эффект 7.	none	none
5175	8	Bleed	Активно: Наносит кровоточащую рану цели. Эффект 7.	none	none
5175	9	Bleed	Активно: Наносит кровоточащую рану цели. Эффект 8.	none	none
5175	10	Bleed	Активно: Наносит кровоточащую рану цели. Эффект 8.	none	none
5176	1	Silence	Активно: Временно блокирует магические скиллы цели.	none	none
5176	2	Silence	Активно: Временно блокирует магические скиллы цели.	none	none
5176	3	Silence	Активно: Временно блокирует магические скиллы цели.	none	none
5176	4	Silence	Активно: Временно блокирует магические скиллы цели.	none	none
5176	5	Silence	Активно: Временно блокирует магические скиллы цели.	none	none
5176	6	Silence	Активно: Временно блокирует магические скиллы цели.	none	none
5176	7	Silence	Активно: Временно блокирует магические скиллы цели.	none	none
5176	8	Silence	Активно: Временно блокирует магические скиллы цели.	none	none
5176	9	Silence	Активно: Временно блокирует магические скиллы цели.	none	none
5176	10	Silence	Активно: Временно блокирует магические скиллы цели.	none	none
5177	1	Doom	Активно: Временно блокирует возможность цели использовать физические/магические скиллы.	none	none
